Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility_20D
2026-07-01 00:00:00-04:00,195.98069896251877,199.62662840490702,193.23377271109229,197.35916137695312,146147600,0.0,0.0,-1.2544317296997454,2.648632049617572
2026-07-02 00:00:00-04:00,196.9196593659626,199.8363939026278,192.1350197738411,194.61224365234375,142068700,0.0,0.0,-1.391836946126257,2.558350254349649
2026-07-06 00:00:00-04:00,194.20269428466304,197.32920075051607,193.77318221313826,195.33143615722656,108999000,0.0,0.0,0.3695515201847188,2.504758293673002
2026-07-07 00:00:00-04:00,192.15498377986222,198.18824142626735,190.92636281467173,196.7098846435547,124154600,0.0,0.0,0.7056972054506172,2.129185012266442
2026-07-08 00:00:00-04:00,194.9618356993413,204.93069180759116,194.84197470333905,203.891845703125,147419100,0.0,0.0,3.6510422811666388,2.2594780719706877
2026-07-09 00:00:00-04:00,204.23147485952867,204.36131918975943,198.73762239526957,202.5533447265625,132037400,0.0,0.0,-0.6564759723208469,2.262964877039674
2026-07-10 00:00:00-04:00,201.7742207048944,210.7641612313501,201.69430829342895,210.72421264648438,148421000,0.0,0.0,4.0339338414540515,2.274491193921226
2026-07-13 00:00:00-04:00,208.3069001369788,210.33464515051216,202.77309911383117,203.30250549316406,121411000,0.0,0.0,-3.5220001821865354,2.3769354143839156
2026-07-14 00:00:00-04:00,207.96729575339148,212.31243993744155,203.57221964678251,211.5632781982422,124379600,0.0,0.0,4.063291145890924,2.545549644928624
2026-07-15 00:00:00-04:00,211.7230919717581,213.57101502024952,205.80969553973085,212.26248168945312,124797200,0.0,0.0,0.330493787563535,2.421472805851641
2026-07-16 00:00:00-04:00,209.93509060438328,210.84407715298516,205.61992700554663,207.16818237304688,122986100,0.0,0.0,-2.3999998849817294,2.4229248824671124
2026-07-17 00:00:00-04:00,202.41350482950477,206.41901728963356,197.74872640584337,202.58331298828125,144281900,0.0,0.0,-2.21311464542836,2.456757448126693
2026-07-20 00:00:00-04:00,205.63989694335598,207.50781723343968,202.05391309694542,203.05279541015625,88701500,0.0,0.0,0.2317478251045113,2.3570769192415595
2026-07-21 00:00:00-04:00,207.30802440628602,208.4167843613107,203.78197113093626,207.0583038330078,108685600,0.0,0.0,1.9726438214064723,2.3949420897812517
2026-07-22 00:00:00-04:00,205.57996827489498,214.15038042761168,204.72092886821054,211.82298278808594,137645600,0.0,0.0,2.301129134584645,2.2390264673982645
2026-07-23 00:00:00-04:00,209.22588688656515,210.63429930291466,205.72979894313582,208.5266571044922,110505300,0.0,0.0,-1.556169986942113,2.271144524860271
2026-07-24 00:00:00-04:00,207.21812923496972,211.6731509810223,204.5810805834776,206.6088104248047,114836800,0.0,0.0,-0.9197129548412897,2.245004387865557
2026-07-27 00:00:00-04:00,207.96729627325774,208.51668459839084,195.22156333884286,196.2903594970703,154353700,0.0,0.0,-4.994196959228791,2.5074962488847934
2026-07-28 00:00:00-04:00,194.78204700134697,198.47790843456414,192.52457850774027,196.789794921875,134111500,0.0,0.0,0.2544370625660486,2.4935540460209986
2026-07-29 00:00:00-04:00,195.63110696844683,196.84974460884015,189.79762268066406,189.79762268066406,147680800,0.0,0.0,-3.553117296548236,2.543995478599679
2026-07-30 00:00:00-04:00,193.23377181769484,197.02952748682713,191.3059363552755,194.82199096679688,129010200,0.0,0.0,2.64722403535389,2.6098347873294494
2026-07-31 00:00:00-04:00,198.2182038580375,201.77422236802423,194.73209918257555,200.52561950683594,139961200,0.0,0.0,2.9276102311320384,2.6694481645229575
2026-08-03 00:00:00-04:00,197.46904862701152,208.50670133078404,196.62999113475112,206.40904235839844,128406900,0.0,0.0,2.9340005860757135,2.7395149930082856
2026-08-04 00:00:00-04:00,211.06382570110384,212.82185300096492,208.8163406042335,211.70310974121094,134922000,0.0,0.0,2.564842761888375,2.7847486250375
2026-08-05 00:00:00-04:00,216.6176127852948,221.9716224388697,216.15812022814887,218.9749755859375,158187400,0.0,0.0,3.4349357709557493,2.7718795323285703
2026-08-06 00:00:00-04:00,221.28239358061882,223.38005249670454,216.75745800384053,218.7452392578125,113940600,0.0,0.0,-0.10491442116171701,2.7636087074105853
2026-08-07 00:00:00-04:00,221.29237770419127,224.50877992471257,220.41337164588714,223.70968627929688,105669400,0.0,0.0,2.2695108877927694,2.6687615479037246
2026-08-10 00:00:00-04:00,223.15029107269072,223.88946943306019,216.5277120448001,217.3068389892578,115846600,0.0,0.0,-2.8621234049048927,2.6222621904187275
2026-08-11 00:00:00-04:00,221.92167541427946,221.9516406634887,215.95834695389817,217.25689697265625,101273100,0.0,0.0,-0.022982257177850407,2.474064046901343
2026-08-12 00:00:00-04:00,220.7929293559802,224.84840415873398,219.95387191061064,223.8395233154297,108783600,0.0,0.0,3.0298814143524755,2.5560071499348234
2026-08-13 00:00:00-04:00,224.80845001468583,226.97602279610956,223.45996804263754,225.04818725585938,98867200,0.0,0.0,0.5399689574599575,2.4760202940480376
2026-08-14 00:00:00-04:00,226.51654155338588,227.23573802273873,224.24907448357243,224.90834045410156,75680900,0.0,0.0,-0.062140825688505874,2.400077795178237
2026-08-17 00:00:00-04:00,225.72741618855906,227.66525027466162,224.60867289832842,224.7584991455078,93678700,0.0,0.0,-0.0666232778611997,2.403096199258247
2026-08-18 00:00:00-04:00,220.20359791537197,221.39227027986857,218.44557057093272,219.49440002441406,103128200,0.0,0.0,-2.342113486745523,2.460395979327914
2026-08-19 00:00:00-04:00,221.4222404106533,222.62089613745684,216.51772459764655,217.31683349609375,96797300,0.0,0.0,-0.9920829543159648,2.4309219589050306
2026-08-20 00:00:00-04:00,218.1159423024499,219.6142657707553,215.41896310784705,216.60763549804688,92457000,0.0,0.0,-0.32634287304743603,2.400690558790016
2026-08-21 00:00:00-04:00,218.17587248780362,218.49552214328025,214.26025565862156,214.48001098632812,98869300,0.0,0.0,-0.982248158901089,2.4022902748956896
2026-08-24 00:00:00-04:00,215.28910206110334,215.34903256074918,207.01835779182306,208.24697875976562,135187300,0.0,0.0,-2.9061133472992107,2.200932045499235
2026-08-25 00:00:00-04:00,210.79412790131315,214.48998931653267,209.87515802586688,212.81187438964844,122309000,0.0,0.0,2.1920585148795357,2.240231245703463
2026-08-26 00:00:00-04:00,212.40232405945306,213.3612577394914,208.99613188036045,209.4256591796875,179900000,0.0,0.0,-1.5911777571964492,2.095567322369486
2026-08-27 00:00:00-04:00,222.61090164325523,230.21239627098788,220.6530857022795,227.7251739501953,298909800,0.0,0.0,8.737952570943941,2.7593271032541202
2026-08-28 00:00:00-04:00,227.10587153371227,229.00374173344596,216.56766062888835,217.3068389892578,195116400,0.0,0.0,-4.574959711400217,2.9601910836527243
2026-08-31 00:00:00-04:00,218.62536478578363,221.05265670783686,215.96834944345454,220.53323364257812,124702700,0.0,0.0,1.4847184139841207,2.9133839811443796
2026-09-01 00:00:00-04:00,216.50774446342592,220.1636574397174,214.8595947199138,217.1969757080078,109756200,0.0,0.0,-1.5128141366563597,2.8943936975218896
2026-09-02 00:00:00-04:00,218.5454508199983,227.6952163087265,218.23579974693772,224.1591796875,157104700,0.0,0.0,3.205479246106968,2.881183573483878
2026-09-03 00:00:00-04:00,225.76737972053164,230.14247379152744,224.49879494304554,228.1946563720703,134681600,0.0,0.0,1.8002727749968361,2.9035239290961514
2026-09-04 00:00:00-04:00,230.83170360414334,234.49759976142684,229.37334400327853,230.10252380371094,135352400,0.0,0.0,0.8360701613143284,2.8685544388215214
2026-09-08 00:00:00-04:00,232.84944771666764,233.44878317831424,224.59868561283858,225.47769165039062,122965600,0.0,0.0,-2.0099006637865124,2.8270277151719565
2026-09-09 00:00:00-04:00,225.0281992525124,225.92718720955042,223.21024142511232,223.4199981689453,82955500,0.0,0.0,-0.9125929338658634,2.8380596342019264
2026-09-10 00:00:00-04:00,220.52999877929688,220.99000549316406,217.1999969482422,218.36000061035156,105768000,0.25,0.0,-2.26479169280428,2.804720309131812
2026-09-11 00:00:00-04:00,221.24000549316406,222.0,218.14999389648438,218.2899932861328,89060100,0.0,0.0,-0.032060507429509943,2.8009003195422433
2026-09-14 00:00:00-04:00,211.24000549316406,212.77000427246094,208.92999267578125,210.9600067138672,132267200,0.0,0.0,-3.357912317427003,2.8930042008372756
2026-09-15 00:00:00-04:00,213.3800048828125,213.94000244140625,211.16000366210938,212.1699981689453,88059700,0.0,0.0,0.5735643802473378,2.8990335528515154
2026-09-16 00:00:00-04:00,214.13999938964844,216.75999450683594,212.5,213.89999389648438,96563600,0.0,0.0,0.8153818836165172,2.8648066955507323
2026-09-17 00:00:00-04:00,218.3800048828125,219.91000366210938,217.14999389648438,219.33999633789062,93960500,0.0,0.0,2.5432457207263504,2.914904702709177
